id,state_id,census_id,Geographic Area Name,Estimate!!Households!!Total,Estimate!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Estimate!!Families!!Total,Estimate!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Estimate!!Married-couple families!!Total,Estimate!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Estimate!!Nonfamily households!!Total,Estimate!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars)
4705,10,1600000US1250875,"Ocean Breeze town, Florida",106,37188,54735,64,37031,71256,54,37344,0,42,0,29560
4706,10,1600000US1250925,"Ocean City CDP, Florida",2640,47310,72645,1484,61765,86295,986,74853,0,1156,40111,51291
4707,10,1600000US1250950,"Ocean Ridge town, Florida",762,101750,215759,444,151250,289187,413,172875,0,318,54000,110932
4708,10,1600000US1251075,"Ocoee city, Florida",14591,75329,92140,11235,80619,93444,8354,91800,0,3356,47845,76591
4709,10,1600000US1251100,"Odessa CDP, Florida",2723,84583,122410,2089,98601,141902,1569,111295,0,634,46912,54205
4710,10,1600000US1251125,"Ojus CDP, Florida",6589,49756,89420,4010,68864,118465,2783,86851,0,2579,26976,42360
4711,10,1600000US1251150,"Okahumpka CDP, Florida",115,0,56317,61,0,0,61,0,0,54,0,0
4712,10,1600000US1251200,"Okeechobee city, Florida",1946,41570,54345,1386,49962,61881,954,60395,0,560,23308,28274
4713,10,1600000US1251350,"Oldsmar city, Florida",5419,57283,79189,3707,70264,88693,2611,84335,0,1712,36865,54344
4714,10,1600000US1251400,"Olga CDP, Florida",740,61894,67939,603,66985,72224,432,80208,0,137,40536,40862
4715,10,1600000US1251475,"Olympia Heights CDP, Florida",4049,61776,105294,3106,65331,115477,2133,85050,0,943,18477,59157
4716,10,1600000US1251500,"Ona CDP, Florida",158,18362,32832,89,0,49118,73,23086,0,69,0,0
4717,10,1600000US1251650,"Opa-locka city, Florida",5916,21523,34797,3734,26943,43955,1328,56815,0,2182,10913,17162
4718,10,1600000US1251825,"Orange City city, Florida",5424,40450,55866,3067,52437,66967,2383,63046,0,2357,27025,37418
4719,10,1600000US1252125,"Orange Park town, Florida",3380,57771,70511,2133,70850,81316,1544,78208,0,1247,48170,49200
4720,10,1600000US1252162,"Orangetree CDP, Florida",1521,106700,104549,1339,108899,109492,1075,124220,0,182,20083,20609
4721,10,1600000US1252175,"Orchid town, Florida",243,139611,272247,206,139628,272314,202,139628,0,37,136875,268292
4722,10,1600000US1252250,"Oriole Beach CDP, Florida",575,83406,103219,449,98839,111229,401,108125,0,126,30500,74677
4723,10,1600000US1253000,"Orlando city, Florida",112137,51757,75669,60969,57299,86094,37251,77167,109092,51168,43881,60390
4724,10,1600000US1253100,"Orlovista CDP, Florida",2284,36596,44017,1424,46364,52455,813,51789,0,860,20897,26034
4725,10,1600000US1253150,"Ormond Beach city, Florida",18023,54432,78781,10781,71238,99296,8362,83659,0,7242,32280,46823
4726,10,1600000US1253200,"Ormond-by-the-Sea CDP, Florida",3857,46638,76501,1906,60658,97797,1565,70099,0,1951,39195,54975
4727,10,1600000US1253425,"Osprey CDP, Florida",2963,84848,127302,2326,98455,137376,2089,108324,0,637,41208,82646
4728,10,1600000US1253500,"Otter Creek town, Florida",18,22500,29428,8,45833,46625,8,45833,0,10,12500,15670
4729,10,1600000US1253575,"Oviedo city, Florida",13137,95935,115178,10636,107857,127476,8640,120965,0,2501,40711,55885
4730,10,1600000US1253725,"Pace CDP, Florida",8152,70292,84055,6406,73761,90463,4953,86464,0,1746,44194,53904
4731,10,1600000US1253775,"Page Park CDP, Florida",202,26442,30279,95,0,37734,41,0,0,107,24028,23264
4732,10,1600000US1253800,"Pahokee city, Florida",1860,27095,39519,1291,31488,46713,804,38065,0,569,15212,22391
4733,10,1600000US1253850,"Paisley CDP, Florida",470,56806,68110,362,53750,70949,300,59653,0,108,0,39850
4734,10,1600000US1253875,"Palatka city, Florida",4161,26881,37452,2019,32269,44242,955,47865,0,2142,19011,27338
4735,10,1600000US1254000,"Palm Bay city, Florida",38486,51408,62365,26245,57075,69118,18509,66446,79155,12241,32185,43824
4736,10,1600000US1254025,"Palm Beach town, Florida",4935,141348,328465,2737,237083,415691,2623,250000,0,2198,95109,219114
4737,10,1600000US1254075,"Palm Beach Gardens city, Florida",24191,87969,138088,14907,113197,172837,12207,131025,0,9284,53188,79336
4738,10,1600000US1254150,"Palm Beach Shores town, Florida",633,74417,121528,287,137679,188505,258,148750,0,346,45667,65744
4739,10,1600000US1254175,"Palm City CDP, Florida",9892,84711,126257,6799,104469,144190,5910,113438,0,3093,51005,85700
4740,10,1600000US1254200,"Palm Coast city, Florida",31683,54360,67752,22708,58990,73078,17520,67174,79653,8975,38319,49967
4741,10,1600000US1254250,"Palmetto city, Florida",4457,48301,72123,2813,61792,89148,2171,68556,0,1644,31684,40352
4742,10,1600000US1254275,"Palmetto Bay village, Florida",7459,123477,166270,6307,131766,175014,5083,155060,0,1152,62917,105211
4743,10,1600000US1254300,"Palmetto Estates CDP, Florida",3881,62910,72380,3176,63988,74803,1926,70167,0,705,26083,46070
4744,10,1600000US1254350,"Palm Harbor CDP, Florida",26306,59557,81383,16452,74844,100393,13511,82804,0,9854,37212,47549
4745,10,1600000US1254357,"Palmona Park CDP, Florida",366,22257,27464,180,0,30156,76,0,0,186,22286,22851
4746,10,1600000US1254387,"Palm River-Clair Mel CDP, Florida",8097,47856,60192,5267,50218,63667,2904,57805,0,2830,34250,48830
4747,10,1600000US1254425,"Palm Shores town, Florida",508,66500,91684,304,102083,117443,266,104808,0,204,40721,51065
4748,10,1600000US1254450,"Palm Springs village, Florida",8207,44162,55003,5583,46791,59488,3181,63911,0,2624,33657,40538
4749,10,1600000US1254500,"Palm Springs North CDP, Florida",1478,90341,101622,1193,98556,106986,933,110972,0,285,0,44486
4750,10,1600000US1254525,"Palm Valley CDP, Florida",8584,109000,164179,5786,137442,205424,5016,153676,0,2798,54511,76528
4751,10,1600000US1254625,"Panacea CDP, Florida",390,0,46077,267,48341,55299,182,0,0,123,25694,26059
4752,10,1600000US1254700,"Panama City city, Florida",15393,43953,60208,8393,55638,72709,4759,76530,0,7000,31177,42438
4753,10,1600000US1254725,"Panama City Beach city, Florida",5592,63912,79862,3257,74016,93572,2679,87159,0,2335,49607,58167
4754,10,1600000US1254912,"Paradise Heights CDP, Florida",263,0,79598,197,86350,95326,179,87250,0,66,0,0
4755,10,1600000US1255075,"Parker city, Florida",1755,53664,69236,1023,56895,66257,689,61307,0,732,47377,68024
4756,10,1600000US1255125,"Parkland city, Florida",9752,154844,203033,8472,169198,213776,7435,178976,0,1280,83269,120213
4757,10,1600000US1255305,"Pasadena Hills CDP, Florida",3695,66582,89816,2697,75875,101554,2114,87419,0,998,44511,53917
4758,10,1600000US1255375,"Patrick AFB CDP, Florida",460,56591,71365,368,52167,72840,330,63125,0,92,59500,64843
4759,10,1600000US1255475,"Paxton town, Florida",304,35789,51249,206,50000,63378,120,81563,0,98,18333,25754
4760,10,1600000US1255532,"Pea Ridge CDP, Florida",1626,68835,70349,1134,80042,75424,881,82058,0,492,28202,47011
4761,10,1600000US1255540,"Pebble Creek CDP, Florida",3294,95200,99490,2570,105500,105210,2197,109375,0,724,63333,73862
4762,10,1600000US1255650,"Pelican Bay CDP, Florida",3483,141856,210407,2165,185491,265459,2134,186875,0,1318,78676,119592
4763,10,1600000US1255750,"Pembroke Park town, Florida",2358,38119,39937,1430,39026,43591,618,46346,0,928,26471,30828
4764,10,1600000US1255775,"Pembroke Pines city, Florida",57323,68745,88044,40414,85187,102974,29767,96069,0,16909,37992,48142
4765,10,1600000US1255875,"Penney Farms town, Florida",332,52188,58859,162,74375,78218,150,76000,0,170,31121,40411
4766,10,1600000US1255925,"Pensacola city, Florida",22080,50493,76739,11879,69895,100602,7988,90621,123381,10201,35337,47165
4767,10,1600000US1256150,"Perry city, Florida",2572,34806,46584,1856,44427,53792,1018,55864,0,716,19901,26161
4768,10,1600000US1256425,"Pierson town, Florida",467,38015,56912,336,46250,62732,284,54167,0,131,28125,39861
4769,10,1600000US1256475,"Pine Air CDP, Florida",672,44312,49476,465,47904,50719,231,66250,0,207,39570,45077
4770,10,1600000US1256500,"Pine Castle CDP, Florida",3681,41914,49574,2236,46724,53622,1401,58618,0,1445,29414,39336
4771,10,1600000US1256625,"Pinecrest village, Florida",6033,156875,238618,4936,169526,257698,4202,185431,0,1097,70703,146947
4772,10,1600000US1256825,"Pine Hills CDP, Florida",22806,40894,52587,17184,43645,56770,8648,58171,72766,5622,25194,31467
4773,10,1600000US1256840,"Pine Island CDP, Florida",32,0,0,16,0,0,16,0,0,16,0,0
4774,10,1600000US1256850,"Pine Island Center CDP, Florida",770,45781,54801,460,57805,71999,356,64667,0,310,23816,27549
4775,10,1600000US1256865,"Pine Lakes CDP, Florida",231,34688,51519,158,46538,59866,130,46154,0,73,33438,33451
4776,10,1600000US1256875,"Pineland CDP, Florida",168,69167,88262,116,93333,99299,116,93333,0,52,38750,63642
4777,10,1600000US1256955,"Pine Level CDP, Florida",58,85357,219707,39,85625,71228,39,85625,0,19,0,0
4778,10,1600000US1256975,"Pinellas Park city, Florida",20636,49652,62729,12473,61014,73257,8885,73385,0,8163,31091,43444
4779,10,1600000US1257025,"Pine Manor CDP, Florida",1340,22052,28654,840,20925,27792,358,40709,0,500,20776,27411
4780,10,1600000US1257058,"Pine Ridge CDP (Citrus County), Florida",4866,55503,73249,3369,63258,81066,3032,63441,0,1497,34013,53324
4781,10,1600000US1257066,"Pine Ridge CDP (Collier County), Florida",663,111655,211534,427,158098,252909,382,159130,0,236,51786,135134
4782,10,1600000US1257250,"Pinewood CDP, Florida",5133,35352,46479,3607,39619,50666,1354,49091,0,1526,19836,30654
4783,10,1600000US1257320,"Pioneer CDP, Florida",280,0,29036,127,0,19872,107,0,0,153,21250,36644
4784,10,1600000US1257380,"Pittman CDP, Florida",84,52955,71313,77,53750,69638,29,90417,0,7,0,0
4785,10,1600000US1257425,"Plantation city, Florida",33788,74903,98704,22984,84109,110507,16126,101830,127564,10804,51012,67933
4786,10,1600000US1257450,"Plantation CDP, Florida",2752,66344,82654,1632,96367,106298,1578,96836,0,1120,35573,47683
4787,10,1600000US1257492,"Plantation Island CDP, Florida",14,0,0,0,0,0,0,0,0,14,0,0
4788,10,1600000US1257518,"Plantation Mobile Home Park CDP, Florida",556,35270,50904,402,35642,57314,259,0,0,154,0,29287
4789,10,1600000US1257550,"Plant City city, Florida",13966,54235,68434,9699,62454,77491,6845,77588,89143,4267,32337,45336
4790,10,1600000US1257900,"Poinciana CDP, Florida",18982,49878,59268,14955,52940,61123,10447,60923,0,4027,35202,46831
4791,10,1600000US1257908,"Point Baker CDP, Florida",1154,66280,64989,827,69043,70549,599,76513,0,327,38574,49982
4792,10,1600000US1257950,"Polk City town, Florida",863,43917,64777,623,58839,72612,451,75855,0,240,25000,43610
4793,10,1600000US1258025,"Pomona Park town, Florida",366,31184,43069,189,45313,53755,128,56250,0,177,23875,29561
4794,10,1600000US1258050,"Pompano Beach city, Florida",41727,49518,68937,23417,56806,77891,15099,71651,94376,18310,36298,53634
4795,10,1600000US1258175,"Ponce de Leon town, Florida",184,31500,47757,122,42143,57239,73,67813,0,62,16667,21855
4796,10,1600000US1258200,"Ponce Inlet town, Florida",1528,88182,132116,976,95125,149593,871,98533,0,552,68421,101214
4797,10,1600000US1258350,"Port Charlotte CDP, Florida",24632,46603,61019,15374,56397,71276,12404,59924,0,9258,29173,42272
4798,10,1600000US1258420,"Port LaBelle CDP, Florida",1463,36853,54892,1144,36786,57076,834,38125,0,319,30917,32106
4799,10,1600000US1258575,"Port Orange city, Florida",26185,51883,65542,15764,68107,81074,12073,76207,0,10421,30841,39593
4800,10,1600000US1258600,"Port Richey city, Florida",1406,39808,68925,663,60104,104065,513,73417,0,743,27404,36369
4801,10,1600000US1258675,"Port St. Joe city, Florida",1449,52092,65822,996,62287,77227,753,78375,0,453,32765,39596
4802,10,1600000US1258700,"Port St. John CDP, Florida",4544,56955,74046,3249,63591,80673,2553,67982,0,1295,46225,53407
4803,10,1600000US1258715,"Port St. Lucie city, Florida",65060,60587,74355,47905,65716,81405,36443,74836,88294,17155,39906,49362
4804,10,1600000US1258727,"Port Salerno CDP, Florida",4358,54098,67131,2723,59356,75443,2104,65234,0,1635,32872,49070
4805,10,1600000US1258962,"Pretty Bayou CDP, Florida",1318,78833,95969,889,90710,118099,731,107902,0,429,34750,48318
4806,10,1600000US1258975,"Princeton CDP, Florida",8356,65390,80063,7058,63685,80760,4284,75305,0,1298,43816,48833
4807,10,1600000US1259050,"Progress Village CDP, Florida",3645,57140,73135,2290,63043,83192,1363,85329,0,1355,50483,52304
4808,10,1600000US1259200,"Punta Gorda city, Florida",10066,61395,88891,6258,81177,109276,5649,84069,0,3808,37665,55002
4809,10,1600000US1259250,"Punta Rassa CDP, Florida",984,64500,109218,449,104219,167898,449,104219,0,535,44531,59971
4810,10,1600000US1259311,"Quail Ridge CDP, Florida",763,78466,99231,580,90227,98528,422,91364,0,183,58750,96579
4811,10,1600000US1259325,"Quincy city, Florida",2657,36250,48753,1714,40968,56107,847,62969,0,943,34399,34020
4812,10,1600000US1259400,"Raiford town, Florida",88,28594,32266,74,28438,33824,40,33333,0,14,0,22057
4813,10,1600000US1259475,"Raleigh CDP, Florida",233,41779,51962,174,56250,49064,100,41667,0,59,0,60510
4814,10,1600000US1259675,"Reddick town, Florida",243,33472,35074,138,40104,39192,80,42188,0,105,25694,26748
4815,10,1600000US1259725,"Redington Beach town, Florida",631,87279,118771,401,94375,131287,356,99688,0,230,55455,95872
4816,10,1600000US1259750,"Redington Shores town, Florida",1085,78375,106629,567,105250,129926,473,106750,0,518,61250,79610
4817,10,1600000US1260225,"Richmond Heights CDP, Florida",2748,49067,69405,2219,51852,76762,1270,63083,0,529,35458,32078
4818,10,1600000US1260230,"Richmond West CDP, Florida",9861,75842,89157,8745,76011,89675,6502,85532,0,1116,54808,62253
4819,10,1600000US1260275,"Ridgecrest CDP, Florida",946,35043,41236,705,35801,44047,194,59688,0,241,27434,32731
4820,10,1600000US1260325,"Ridge Manor CDP, Florida",2005,44150,60437,1280,51135,68941,990,52379,0,725,29145,44547
4821,10,1600000US1260475,"Ridge Wood Heights CDP, Florida",2049,53503,65035,948,64784,81277,651,74212,0,1101,44514,48809
4822,10,1600000US1260550,"Rio CDP, Florida",458,55000,74564,250,105395,102872,212,93194,0,208,25592,40539
4823,10,1600000US1260562,"Rio Pinar CDP, Florida",1864,98333,118368,1470,102061,121564,1340,103750,0,394,43333,90284
4824,10,1600000US1260785,"River Park CDP, Florida",2507,39573,47890,1564,42211,51246,1044,43981,0,943,26250,38306
4825,10,1600000US1260835,"River Ridge CDP, Florida",1979,61546,75172,1467,70788,81418,1067,86607,0,512,41571,46388
4826,10,1600000US1260950,"Riverview CDP, Florida",32104,74622,87768,23622,84234,96721,17934,94233,108526,8482,50468,56727
4827,10,1600000US1260975,"Riviera Beach city, Florida",11336,47193,70621,7569,57056,78903,3892,75806,0,3767,34250,50663
4828,10,1600000US1261500,"Rockledge city, Florida",10881,68265,80582,7399,80770,92365,6078,86250,0,3482,42725,53362
4829,10,1600000US1261615,"Roeville CDP, Florida",191,59875,64686,182,63269,65950,164,58750,0,9,0,0
4830,10,1600000US1261807,"Roosevelt Gardens CDP, Florida",964,39042,42623,627,42482,51626,223,37917,0,337,19258,24637
4831,10,1600000US1261875,"Roseland CDP, Florida",762,47833,65489,456,87609,84073,396,87826,0,306,26957,37794
4832,10,1600000US1261937,"Rotonda CDP, Florida",4617,48995,69537,2816,61810,82292,2531,65428,0,1801,27003,49450
4833,10,1600000US1262100,"Royal Palm Beach village, Florida",12090,82582,98988,9342,89680,109528,6861,97400,0,2748,49399,55245
4834,10,1600000US1262118,"Royal Palm Estates CDP, Florida",884,39444,43951,682,32164,40563,314,49821,0,202,40800,42735
4835,10,1600000US1262275,"Ruskin CDP, Florida",7788,57836,74720,5752,64599,80120,3811,77750,0,2036,33148,51392
4836,10,1600000US1262425,"Safety Harbor city, Florida",7039,78026,104070,4887,97227,119314,3696,109152,0,2152,48514,65031
4837,10,1600000US1262500,"St. Augustine city, Florida",5852,54468,78115,2919,74963,100858,2138,93203,0,2933,40021,54111
4838,10,1600000US1262525,"St. Augustine Beach city, Florida",2582,86056,118204,1896,92042,136329,1573,108795,0,686,53500,63147
4839,10,1600000US1262550,"St. Augustine Shores CDP, Florida",3916,47951,68830,2422,65701,84305,1813,70642,0,1494,36892,42207
4840,10,1600000US1262562,"St. Augustine South CDP, Florida",2004,66566,92879,1300,89018,108723,969,93844,0,704,37500,47257
4841,10,1600000US1262625,"St. Cloud city, Florida",15080,55440,68296,10685,63421,73967,7834,73729,0,4395,35334,47356
4842,10,1600000US1262650,"St. George Island CDP, Florida",435,78750,138652,302,86591,173760,290,95333,0,133,43603,58740
4843,10,1600000US1262675,"St. James City CDP, Florida",1680,51774,76451,1126,59309,78704,993,60063,0,554,30667,68757
4844,10,1600000US1262775,"St. Leo town, Florida",20,51250,84630,11,0,90464,10,73750,0,9,0,77500
4845,10,1600000US1262800,"St. Lucie Village town, Florida",295,60809,84652,201,77422,109323,171,81875,0,94,26250,31005
4846,10,1600000US1262825,"St. Marks city, Florida",124,35833,44501,73,62750,56363,53,66458,0,51,23125,24157
4847,10,1600000US1262885,"St. Pete Beach city, Florida",4855,76516,117369,2699,99418,149967,2414,101638,0,2156,51140,76409
4848,10,1600000US1263000,"St. Petersburg city, Florida",109144,56982,81203,58193,76582,101470,40079,92069,121388,50951,39402,55866
4849,10,1600000US1263225,"Samoset CDP, Florida",1231,36966,45248,727,40107,44220,300,47594,0,504,36045,42446
4850,10,1600000US1263362,"Samsula-Spruce Creek CDP, Florida",2261,88257,130238,1781,106678,145880,1479,112298,0,480,39537,60918
4851,10,1600000US1263375,"San Antonio city, Florida",471,74034,95542,358,88958,106587,245,125156,0,113,46513,54312
4852,10,1600000US1263425,"San Carlos Park CDP, Florida",5654,61963,75969,3921,68125,75840,2841,75082,0,1733,43389,71041
4853,10,1600000US1263435,"San Castle CDP, Florida",1089,38661,54704,758,42826,55130,463,62841,0,331,26761,50186
4854,10,1600000US1263650,"Sanford city, Florida",22067,47217,63146,13958,52488,68621,8689,69616,0,8109,32937,46911
4855,10,1600000US1263700,"Sanibel city, Florida",3684,108081,171104,2623,129223,197314,2370,136977,0,1061,47411,103865
4856,10,1600000US1264175,"Sarasota city, Florida",24447,53669,87493,11812,70436,117898,8659,81200,0,12635,39707,57352
4857,10,1600000US1264325,"Sarasota Springs CDP, Florida",6143,65222,81204,3960,72634,89606,2699,81855,0,2183,42627,54801
4858,10,1600000US1264400,"Satellite Beach city, Florida",4077,79082,107390,2861,101042,126216,2400,109180,0,1216,50947,62603
4859,10,1600000US1264525,"Sawgrass CDP, Florida",2286,89700,166859,1294,139392,230809,1127,144471,0,992,53443,83440
4860,10,1600000US1264547,"Schall Circle CDP, Florida",367,28125,37283,249,25938,41686,133,24750,0,118,0,22268
4861,10,1600000US1264725,"Sea Ranch Lakes village, Florida",206,206667,292988,157,228750,328390,131,250000,0,49,117250,179559
4862,10,1600000US1264825,"Sebastian city, Florida",9782,53707,67618,6563,63446,76066,5769,65283,0,3219,35385,49042
4863,10,1600000US1264875,"Sebring city, Florida",4113,25737,54198,2028,42656,65442,1322,50926,0,2085,18208,42706
4864,10,1600000US1264925,"Seffner CDP, Florida",2833,69420,83611,2096,81017,93187,1519,92325,0,737,47792,53174
4865,10,1600000US1264975,"Seminole city, Florida",8648,53975,84703,4707,74612,108807,3785,85534,0,3941,34009,54872
4866,10,1600000US1265100,"Seminole Manor CDP, Florida",794,44548,50384,593,44550,50697,388,47500,0,201,26921,40965
4867,10,1600000US1265200,"Seville CDP, Florida",259,41964,47185,192,56765,53165,178,56250,0,67,31090,30046
4868,10,1600000US1265225,"Sewall's Point town, Florida",863,140625,203240,607,169539,237729,562,175625,0,256,88333,119332
4869,10,1600000US1265385,"Shady Hills CDP, Florida",4235,51369,63734,2944,64438,73925,2285,69289,0,1291,33894,36345
4870,10,1600000US1265425,"Shalimar town, Florida",323,89432,105287,230,106667,124227,203,109519,0,93,41250,56688
4871,10,1600000US1265525,"Sharpes CDP, Florida",1286,39702,60890,685,52335,76712,523,75096,0,601,26964,41410
4872,10,1600000US1266000,"Siesta Key CDP, Florida",2868,102143,162162,1740,127135,202338,1590,128125,0,1128,59286,99684
4873,10,1600000US1266062,"Silver Lake CDP, Florida",834,66786,82996,623,73858,87016,563,74763,0,211,48281,71128
4874,10,1600000US1266175,"Silver Springs Shores CDP, Florida",3274,35282,43610,2060,39880,50886,1343,48030,0,1214,23110,30341
4875,10,1600000US1266425,"Sky Lake CDP, Florida",2113,44767,62502,1557,44440,69049,980,57647,0,556,32685,36114
4876,10,1600000US1266725,"Sneads town, Florida",866,39853,53119,559,55873,63475,272,69833,0,307,27670,28290
4877,10,1600000US1266875,"Solana CDP, Florida",333,53047,94609,206,54063,128301,150,0,0,127,43523,39851
4878,10,1600000US1266925,"Sopchoppy city, Florida",232,50000,56634,121,61625,67560,75,63897,0,111,35240,44724
4879,10,1600000US1266975,"Sorrento CDP, Florida",150,46769,51460,44,0,0,44,0,0,106,0,0
4880,10,1600000US1267163,"South Apopka CDP, Florida",2125,31297,38131,1536,38119,44900,737,59341,0,589,17465,18196
4881,10,1600000US1267175,"South Bay city, Florida",475,32250,60829,341,42232,72876,175,64063,0,134,19063,23537
4882,10,1600000US1267192,"South Beach CDP, Florida",1563,134917,257349,1222,160859,294918,1198,161797,0,341,56384,122717
4883,10,1600000US1267258,"South Bradenton CDP, Florida",10002,36933,49401,5408,46815,56520,3222,52600,0,4594,26556,36166
4884,10,1600000US1267266,"South Brooksville CDP, Florida",2030,32742,48465,1187,49698,62522,853,60893,0,843,18710,26747
4885,10,1600000US1267270,"Southchase CDP, Florida",4088,60026,72033,3416,61471,71160,2622,71824,0,672,41667,55206
4886,10,1600000US1267325,"South Daytona city, Florida",5430,40632,56080,3013,50063,65637,1853,67849,0,2417,29170,40556
4887,10,1600000US1267355,"Southeast Arcadia CDP, Florida",2702,28404,42190,1958,32375,45228,1256,38952,0,744,23139,32219
4888,10,1600000US1267425,"Southgate CDP, Florida",3202,58663,85726,1858,71829,99162,1415,86250,0,1344,45992,66304
4889,10,1600000US1267450,"South Gate Ridge CDP, Florida",2533,56205,72220,1615,76270,87984,1269,86420,0,918,31678,41710
4890,10,1600000US1267462,"South Highpoint CDP, Florida",1682,40309,52938,1101,40612,52040,626,53611,0,581,37063,49383
4891,10,1600000US1267550,"South Miami city, Florida",4431,62067,113569,2641,106693,147205,1862,141081,0,1790,31115,61343
4892,10,1600000US1267575,"South Miami Heights CDP, Florida",10589,43562,57546,8319,48327,62086,5085,58830,0,2270,19670,30554
4893,10,1600000US1267650,"South Palm Beach town, Florida",754,60500,89548,341,91369,127727,290,90500,0,413,42583,56454
4894,10,1600000US1267675,"South Pasadena city, Florida",3017,33718,54825,920,57025,79802,695,76065,0,2097,26080,43158
4895,10,1600000US1267725,"South Patrick Shores CDP, Florida",2660,78288,106974,1861,86399,123205,1487,92673,0,799,55268,66451
4896,10,1600000US1267887,"South Sarasota CDP, Florida",2445,70341,116766,1386,96308,151660,1139,102098,0,1059,46303,69540
4897,10,1600000US1268100,"South Venice CDP, Florida",6111,57092,77845,3871,64266,90917,3118,70000,0,2240,37300,52672
4898,10,1600000US1268135,"Southwest Ranches town, Florida",2235,124591,193049,1861,143750,217124,1672,151700,0,374,37348,65767
4899,10,1600000US1268275,"Springfield city, Florida",3411,38841,46427,2136,39508,49463,928,51017,0,1275,31120,38801
4900,10,1600000US1268350,"Spring Hill CDP, Florida",42099,51395,62911,30033,58100,70247,21780,66021,78401,12066,28532,39457
4901,10,1600000US1268365,"Springhill CDP, Florida",41,0,133161,41,0,127232,36,0,0,0,0,0
4902,10,1600000US1268375,"Spring Lake CDP, Florida",210,68750,114908,200,75714,118827,174,77857,0,10,0,0
4903,10,1600000US1268435,"Spring Ridge CDP, Florida",144,76481,88284,118,76667,82697,104,91500,0,26,0,111569
4904,10,1600000US1268487,"Stacey Street CDP, Florida",164,48532,42697,120,48413,40963,120,48413,0,44,0,0
4905,10,1600000US1268525,"Starke city, Florida",2004,32177,47529,1186,42329,58815,744,61964,0,818,16413,30127
4906,10,1600000US1268625,"Steinhatchee CDP, Florida",427,26076,32944,338,26944,35514,311,26007,0,89,21458,23185
4907,10,1600000US1268800,"Stock Island CDP, Florida",1584,53524,72312,1081,62837,79701,611,72297,0,503,31736,48129
4908,10,1600000US1268875,"Stuart city, Florida",7263,47921,71706,3562,63225,80591,2641,74395,0,3701,32903,60874
4909,10,1600000US1268950,"Sugarmill Woods CDP, Florida",4266,53526,62703,2974,60603,73019,2590,66422,0,1292,36122,38706
4910,10,1600000US1269025,"Sumatra CDP, Florida",73,21016,28023,48,0,31375,48,0,0,25,20208,21588
4911,10,1600000US1269250,"Sun City Center CDP, Florida",13759,50613,66588,7373,70277,86405,6917,71231,0,6386,31944,43580
4912,10,1600000US1269275,"Suncoast Estates CDP, Florida",1481,43350,44305,971,42455,40987,697,43238,0,510,42833,46597
4913,10,1600000US1269555,"Sunny Isles Beach city, Florida",10487,55350,96435,5713,75460,124598,4275,82515,0,4774,38949,61107
4914,10,1600000US1269700,"Sunrise city, Florida",33250,54744,71756,21613,66171,81001,14345,77234,90141,11637,32317,50975
4915,10,1600000US1269812,"Sunset CDP, Florida",4989,84552,117284,3761,100673,134284,2970,108060,0,1228,42056,59923
4916,10,1600000US1270075,"Surfside town, Florida",2328,69063,121036,1519,113977,145185,1117,129093,0,809,48533,75693
4917,10,1600000US1270345,"Sweetwater city, Florida",6075,39920,50601,4492,47003,55209,2716,53590,0,1583,17413,29934
4918,10,1600000US1270525,"Taft CDP, Florida",470,33955,46091,230,44500,44699,108,51607,0,240,32598,41714
4919,10,1600000US1270600,"Tallahassee city, Florida",75949,45734,66889,34626,69221,93040,22033,94023,120446,41323,32385,43526
4920,10,1600000US1270675,"Tamarac city, Florida",26983,48930,65416,15533,58274,73439,9771,65512,82554,11450,34900,51382
4921,10,1600000US1270700,"Tamiami CDP, Florida",16057,57531,73674,13185,62277,79145,8868,74288,0,2872,23341,38848
4922,10,1600000US1271000,"Tampa city, Florida",152296,53833,87818,83836,69097,110193,53966,97154,140842,68460,37912,57651
4923,10,1600000US1271075,"Tangelo Park CDP, Florida",825,39406,46223,596,38871,46106,260,55109,0,229,36094,40120
4924,10,1600000US1271100,"Tangerine CDP, Florida",991,69464,113046,679,96250,139200,483,135489,0,312,39457,51157
4925,10,1600000US1271150,"Tarpon Springs city, Florida",9894,50012,73699,6178,69375,92969,4609,85052,0,3716,25666,39653
4926,10,1600000US1271225,"Tavares city, Florida",7129,45319,58393,4186,62295,71686,3127,69478,0,2943,27514,37947
4927,10,1600000US1271250,"Tavernier CDP, Florida",768,57292,96645,462,89808,128893,357,111563,0,306,32134,45993
4928,10,1600000US1271300,"Taylor Creek CDP, Florida",1890,36250,54573,1056,47381,51772,716,57045,0,834,20577,53695
4929,10,1600000US1271400,"Temple Terrace city, Florida",9624,63018,85094,5573,77259,106540,3644,92105,0,4051,46425,53020
4930,10,1600000US1271525,"Tequesta village, Florida",2684,78429,105891,1653,100927,128672,1397,113450,0,1031,39213,68520
4931,10,1600000US1271564,"The Acreage CDP, Florida",11734,90034,100515,9465,94469,102823,7915,102982,109669,2269,56616,76190
4932,10,1600000US1271567,"The Crossings CDP, Florida",7485,76376,90128,5691,77549,98926,4175,92173,0,1794,44800,56003
